Mine_ID,Mine_Name,District,State,Mine_Type,Date,Production_Target_Tonnes,Actual_Production_Tonnes,Equipment_Availability_Pct,Equipment_Downtime_Hours,Rainfall_mm,Blasting_Delay_Days,Working_Days
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-01-01,9533.0,9988.0,92.5,24.3,7.1,0,26
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-02-01,9718.0,6533.0,90.9,28.9,6.2,4,21
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-03-01,9101.0,9573.0,88.5,30.1,7.9,0,25
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-04-01,9319.0,8268.0,93.6,16.2,18.2,1,24
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-05-01,9679.0,8839.0,92.2,25.3,19.8,0,25
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-06-01,8573.0,7658.0,84.7,49.0,104.7,0,23
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-07-01,7989.0,6878.0,82.6,65.0,304.7,1,26
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-08-01,7367.0,5487.0,88.8,38.3,252.1,0,23
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-09-01,8325.0,6305.0,83.7,58.3,130.9,2,24
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-10-01,8941.0,7867.0,87.0,41.2,52.2,0,24
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-11-01,9105.0,7686.0,90.0,23.2,22.3,0,23
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-12-01,9490.0,8860.0,93.7,21.7,8.0,0,26
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-01-01,7091.0,6288.0,87.6,45.8,5.9,0,24
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-02-01,6811.0,5897.0,93.0,20.1,11.3,0,23
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-03-01,7086.0,6819.0,90.1,37.6,6.4,0,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-04-01,6589.0,6103.0,89.0,31.4,20.8,0,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-05-01,6614.0,5969.0,85.5,53.4,28.3,0,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-06-01,6315.0,5704.0,83.6,52.0,150.4,0,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-07-01,5516.0,4087.0,79.1,53.1,277.3,0,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-08-01,5631.0,4788.0,86.9,31.8,100.7,2,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-09-01,5981.0,5670.0,87.0,43.2,85.1,0,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-10-01,6540.0,6158.0,88.4,42.1,49.6,0,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-11-01,7007.0,5834.0,89.8,25.6,24.9,0,23
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-12-01,6627.0,5705.0,87.7,32.7,3.4,1,24
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-01-01,6994.0,6016.0,88.2,34.4,8.0,0,23
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-02-01,7111.0,5532.0,92.0,17.4,9.6,2,22
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-03-01,6724.0,5639.0,93.0,20.4,17.0,2,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-04-01,7314.0,6356.0,91.2,20.0,16.9,0,23
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-05-01,7270.0,6587.0,94.9,12.8,28.5,0,26
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-06-01,6373.0,5132.0,85.4,40.3,154.4,3,24
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-07-01,5819.0,4527.0,81.1,61.9,263.6,3,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-08-01,5889.0,4881.0,81.4,55.1,144.6,0,24
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-09-01,6389.0,5016.0,87.8,38.1,234.1,1,23
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-10-01,6644.0,6049.0,87.8,34.2,24.1,0,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-11-01,7416.0,7240.0,91.6,25.0,19.2,0,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-12-01,7066.0,7505.0,86.8,45.8,11.3,0,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-01-01,7177.0,7774.0,92.2,26.4,5.9,0,26
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-02-01,6975.0,6517.0,89.8,37.3,8.3,0,24
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-03-01,7287.0,7128.0,89.2,41.5,13.4,0,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-04-01,7168.0,6632.0,90.0,25.4,18.4,2,24
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-05-01,7104.0,7077.0,90.0,34.2,19.7,0,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-06-01,6730.0,5898.0,90.5,25.3,48.2,1,23
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-07-01,5848.0,4950.0,81.6,51.1,304.9,0,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-08-01,5985.0,5153.0,82.9,48.1,203.0,0,26
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-09-01,6389.0,4921.0,84.9,36.4,203.4,1,24
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-10-01,7000.0,6805.0,91.8,29.0,61.8,0,26
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-11-01,7560.0,7250.0,90.9,24.0,22.1,0,24
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-12-01,7197.0,6910.0,84.2,50.5,7.3,0,24
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-01-01,7398.0,6531.0,90.2,29.5,6.5,0,24
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-02-01,7417.0,5718.0,90.7,31.1,8.5,2,23
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-03-01,7944.0,7222.0,92.2,24.0,10.4,0,23
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-04-01,7702.0,7023.0,90.5,24.8,2.0,0,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-05-01,7154.0,6909.0,87.8,38.2,25.5,0,26
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-06-01,6559.0,5258.0,85.0,53.3,154.2,0,23
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-07-01,5864.0,4721.0,86.6,34.5,231.8,0,26
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-08-01,5992.0,4740.0,77.5,55.7,268.0,0,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-09-01,6189.0,4911.0,83.5,40.9,179.7,3,25
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-10-01,6817.0,6726.0,85.9,57.8,38.5,0,26
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-11-01,7158.0,6201.0,89.2,33.5,18.2,0,23
MOIL-14,Koduru Mine,Vizianagaram,Andhra Pradesh,Opencast,2025-12-01,7579.0,6348.0,91.5,20.6,9.3,2,24
