Mine ID,Mine Name,District,State,Mine Type,Date / Month,Production Target (Tonnes),Actual Production (Tonnes),Equipment Availability (%),Equipment Downtime (Hours),Rainfall (mm),Blasting Delay (Days),Working Days
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Sep-2025,30400,28119,96.5,20,167.8,0,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Oct-2025,31300,28758,96.8,19,109.9,1,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Nov-2025,28000,28711,96.2,24,31.4,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Dec-2025,29500,28465,94.2,35,5.8,1,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jan-2022,28200,22560,86.4,85,16.9,0,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Feb-2022,27700,27059,93.7,38,16.7,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Mar-2022,29100,29942,98.5,9,29.8,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Apr-2022,29000,31170,98.1,11,46.6,0,24
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,May-2022,27200,21854,91.3,52,88.7,1,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jun-2022,28600,22880,92.7,44,239.9,4,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jul-2022,28600,22880,93.9,38,278.8,3,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Aug-2022,27800,22240,95.7,27,544.2,3,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Sep-2022,28100,22480,94.2,35,204.6,3,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Oct-2022,28500,30055,98.3,10,121.5,1,24
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Nov-2022,29400,30960,98.1,12,28.6,0,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Dec-2022,28600,30688,97.7,14,5.4,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jan-2023,26300,28404,96.6,21,15.5,0,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Feb-2023,27500,27779,95.3,27,15.1,0,24
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Mar-2023,27800,30024,96.7,20,29.3,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Apr-2023,28200,27365,94.7,32,56.5,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,May-2023,27500,26782,98.2,11,102.4,2,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jun-2023,29100,23280,88.5,69,99.5,1,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jul-2023,28100,22480,96.0,24,394.4,2,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Aug-2023,28600,22880,91.1,51,311.8,5,24
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Sep-2023,27000,21600,91.1,51,161.3,0,24
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Oct-2023,28400,25457,93.7,38,108.3,1,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Nov-2023,29300,28108,94.2,35,26.8,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Dec-2023,29400,27398,93.4,38,3.6,0,24
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jan-2024,26900,24048,90.7,56,13.9,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Feb-2024,29700,30171,95.3,28,32.2,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Mar-2024,29300,30834,98.2,11,23.6,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Apr-2024,28800,29492,97.6,15,61.5,1,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,May-2024,25900,23606,95.2,29,87.5,1,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jun-2024,28700,22960,93.6,37,216.5,3,24
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jul-2024,28600,24235,93.5,39,130.3,2,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Aug-2024,28300,22640,94.3,34,441.4,5,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Sep-2024,27400,24518,95.3,28,192.6,1,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Oct-2024,30200,29087,95.0,30,76.4,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Nov-2024,29500,29776,95.3,28,32.4,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Dec-2024,26900,27012,94.2,35,10.0,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jan-2025,28000,30240,97.4,15,19.3,0,24
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Feb-2025,26500,26968,95.0,30,19.7,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Mar-2025,28900,30099,95.5,28,35.4,0,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Apr-2025,26500,28620,98.5,8,49.0,0,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,May-2025,27400,26838,97.1,18,54.9,2,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jun-2025,28500,22925,94.5,33,224.0,3,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jul-2025,28000,22400,94.3,34,286.2,4,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Aug-2025,28900,23120,92.1,49,321.2,3,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Sep-2025,26700,21360,83.0,106,313.8,2,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Oct-2025,28400,22847,91.3,52,118.6,2,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Nov-2025,28900,27428,94.2,36,22.3,0,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Dec-2025,27900,26490,95.0,30,8.1,1,25
