Grid_ID,UTM_Easting,UTM_Northing,Latitude,Longitude,District,State,Elevation_m,Slope_deg,Terrain_Roughness,Geological_Formation,Host_Rock_Lithology,Host_Rock_Favorability,Lineament_Distance_km,Occurrence_Distance_km,Occurrence_Count_5km,Occurrence_Count_10km,Occurrence_Count_15km,Occurrence_Density_Score,Mine_Distance_km,NDVI,Rainfall_Annual_mm,Soil_Moisture_pct,LST_Celsius,Data_Source_Flag
GRID_18477,345500.0,2436500.0,22.026345,79.503056,Balaghat,Madhya Pradesh,513.7,10.68,5.83,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),43.525,41.857,0,0,0,0.0,43.412,0.538,1207.2,28.7,29.7,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18478,346500.0,2436500.0,22.026433,79.512742,Balaghat,Madhya Pradesh,516.4,10.68,5.84,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),43.134,41.284,0,0,0,0.0,42.961,0.539,1209.5,28.7,29.7,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18479,347500.0,2436500.0,22.026521,79.522429,Balaghat,Madhya Pradesh,518.8,10.69,5.85,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),42.744,40.726,0,0,0,0.0,42.528,0.54,1211.8,28.8,29.7,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18480,348500.0,2436500.0,22.026608,79.532115,Balaghat,Madhya Pradesh,521.0,10.69,5.85,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),42.353,40.186,0,0,0,0.0,42.114,0.541,1214.1,28.8,29.7,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18481,349500.0,2436500.0,22.026694,79.541802,Balaghat,Madhya Pradesh,522.8,10.69,5.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),41.962,39.664,0,0,0,0.0,41.72,0.542,1216.4,28.8,29.6,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18482,350500.0,2436500.0,22.02678,79.551489,Balaghat,Madhya Pradesh,524.2,10.69,5.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),41.571,39.16,0,0,0,0.0,41.347,0.543,1218.7,28.8,29.6,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18483,351500.0,2436500.0,22.026866,79.561175,Balaghat,Madhya Pradesh,525.1,10.69,5.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),41.18,38.676,0,0,0,0.0,40.995,0.544,1221.0,28.8,29.6,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18484,352500.0,2436500.0,22.02695,79.570862,Balaghat,Madhya Pradesh,525.7,10.69,5.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),40.789,38.211,0,0,0,0.0,40.664,0.545,1223.3,28.8,29.6,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18485,353500.0,2436500.0,22.027035,79.580549,Balaghat,Madhya Pradesh,525.8,10.69,5.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),40.398,37.768,0,0,0,0.0,40.355,0.547,1225.6,28.9,29.6,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18486,354500.0,2436500.0,22.027118,79.590236,Balaghat,Madhya Pradesh,525.6,10.69,5.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),40.007,37.345,0,0,0,0.0,40.069,0.548,1227.9,28.9,29.6,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18487,355500.0,2436500.0,22.027201,79.599923,Balaghat,Madhya Pradesh,525.0,10.69,5.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),39.616,36.946,0,0,0,0.0,39.406,0.549,1230.3,28.9,29.5,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18488,356500.0,2436500.0,22.027284,79.60961,Balaghat,Madhya Pradesh,524.1,10.69,5.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),39.225,36.569,0,0,0,0.0,38.532,0.55,1232.6,28.9,29.5,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18489,357500.0,2436500.0,22.027366,79.619297,Balaghat,Madhya Pradesh,523.0,10.69,5.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),38.834,36.215,0,0,0,0.0,37.664,0.551,1234.9,28.9,29.5,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18490,358500.0,2436500.0,22.027447,79.628984,Balaghat,Madhya Pradesh,521.7,10.69,5.85,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),38.443,35.887,0,0,0,0.0,36.803,0.552,1237.2,29.0,29.5,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18491,359500.0,2436500.0,22.027528,79.638671,Balaghat,Madhya Pradesh,520.3,10.69,5.85,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),38.052,35.583,0,0,0,0.0,35.948,0.553,1239.5,29.0,29.5,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18492,360500.0,2436500.0,22.027608,79.648358,Balaghat,Madhya Pradesh,518.9,10.69,5.85,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),37.661,35.102,0,0,0,0.0,35.102,0.554,1241.8,29.0,29.5,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18493,361500.0,2436500.0,22.027688,79.658045,Balaghat,Madhya Pradesh,517.7,10.69,5.85,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),37.271,34.264,0,0,0,0.0,34.264,0.555,1244.1,29.0,29.5,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18494,362500.0,2436500.0,22.027767,79.667732,Balaghat,Madhya Pradesh,516.5,10.69,5.84,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),36.88,33.434,0,0,0,0.0,33.434,0.556,1246.4,29.0,29.5,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18495,363500.0,2436500.0,22.027845,79.677419,Balaghat,Madhya Pradesh,515.6,10.69,5.84,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),36.489,32.615,0,0,0,0.0,32.615,0.557,1248.7,29.0,29.5,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18496,364500.0,2436500.0,22.027923,79.687107,Balaghat,Madhya Pradesh,515.0,10.69,5.84,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),36.098,31.805,0,0,0,0.0,31.805,0.558,1251.0,29.1,29.5,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18497,365500.0,2436500.0,22.028001,79.696794,Balaghat,Madhya Pradesh,514.8,10.69,5.84,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),35.707,31.007,0,0,0,0.01,31.007,0.559,1253.3,29.1,29.5,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18498,366500.0,2436500.0,22.028077,79.706481,Balaghat,Madhya Pradesh,514.9,10.69,5.84,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),35.316,30.221,0,0,0,0.01,30.221,0.56,1255.6,29.1,29.5,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18499,367500.0,2436500.0,22.028154,79.716169,Balaghat,Madhya Pradesh,515.4,10.7,5.85,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),34.925,29.447,0,0,0,0.02,29.447,0.561,1257.9,29.1,29.5,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18500,368500.0,2436500.0,22.028229,79.725856,Balaghat,Madhya Pradesh,516.4,10.7,5.85,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),34.534,28.688,0,0,0,0.02,28.688,0.562,1260.2,29.1,29.5,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18501,369500.0,2436500.0,22.028304,79.735544,Balaghat,Madhya Pradesh,517.7,10.7,5.85,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),34.143,27.944,0,0,0,0.03,27.944,0.563,1262.5,29.2,29.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18502,370500.0,2436500.0,22.028379,79.745231,Balaghat,Madhya Pradesh,519.4,10.7,5.85,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),33.752,27.216,0,0,0,0.05,27.216,0.564,1264.8,29.2,29.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18503,371500.0,2436500.0,22.028453,79.754919,Balaghat,Madhya Pradesh,521.5,10.7,5.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),33.361,26.506,0,0,0,0.07,26.506,0.565,1267.1,29.2,29.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18504,372500.0,2436500.0,22.028526,79.764606,Balaghat,Madhya Pradesh,523.9,10.7,5.86,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),32.97,25.815,0,0,0,0.09,25.815,0.566,1269.4,29.2,29.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18505,373500.0,2436500.0,22.028599,79.774294,Balaghat,Madhya Pradesh,526.5,10.7,5.87,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),32.579,25.145,0,0,0,0.13,25.145,0.567,1271.7,29.2,29.3,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18506,374500.0,2436500.0,22.028671,79.783982,Balaghat,Madhya Pradesh,529.3,10.7,5.87,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),32.188,24.498,0,0,0,0.18,24.498,0.569,1274.0,29.3,29.3,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18507,375500.0,2436500.0,22.028743,79.79367,Balaghat,Madhya Pradesh,532.2,10.7,5.88,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),31.798,23.874,0,0,0,0.23,23.874,0.57,1276.3,29.3,29.3,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18508,376500.0,2436500.0,22.028814,79.803357,Balaghat,Madhya Pradesh,535.1,10.7,5.89,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),31.407,23.278,0,0,0,0.31,23.278,0.571,1278.6,29.3,29.2,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18509,377500.0,2436500.0,22.028884,79.813045,Balaghat,Madhya Pradesh,538.0,10.7,5.89,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),31.016,22.709,0,0,0,0.4,22.709,0.572,1280.9,29.3,29.2,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18510,378500.0,2436500.0,22.028954,79.822733,Balaghat,Madhya Pradesh,540.7,10.7,5.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),30.625,22.171,0,0,0,0.5,22.171,0.573,1283.2,29.3,29.2,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18511,379500.0,2436500.0,22.029023,79.832421,Balaghat,Madhya Pradesh,543.2,10.7,5.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),30.234,21.666,0,0,0,0.63,21.666,0.574,1285.5,29.3,29.2,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18512,380500.0,2436500.0,22.029092,79.842109,Balaghat,Madhya Pradesh,545.4,10.7,5.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),29.843,21.196,0,0,0,0.78,21.196,0.575,1287.9,29.4,29.1,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18513,381500.0,2436500.0,22.02916,79.851797,Balaghat,Madhya Pradesh,547.3,10.7,5.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),29.452,20.764,0,0,0,0.94,20.764,0.576,1290.2,29.4,29.1,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18514,382500.0,2436500.0,22.029228,79.861485,Balaghat,Madhya Pradesh,548.8,10.7,5.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),29.061,20.371,0,0,0,1.12,20.371,0.577,1292.5,29.4,29.1,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18515,383500.0,2436500.0,22.029295,79.871173,Balaghat,Madhya Pradesh,549.9,10.7,5.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),28.67,20.021,0,0,0,1.31,20.021,0.578,1294.8,29.4,29.1,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18516,384500.0,2436500.0,22.029361,79.880861,Balaghat,Madhya Pradesh,550.7,10.7,5.92,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),28.279,19.716,0,0,0,1.51,19.716,0.579,1297.1,29.4,29.1,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18517,385500.0,2436500.0,22.029427,79.890549,Balaghat,Madhya Pradesh,551.0,10.7,5.92,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),27.888,19.457,0,0,0,1.71,19.457,0.58,1299.4,29.4,29.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18518,386500.0,2436500.0,22.029493,79.900237,Balaghat,Madhya Pradesh,551.0,10.7,5.92,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),27.497,19.246,0,0,0,1.91,19.246,0.581,1301.7,29.5,29.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18519,387500.0,2436500.0,22.029557,79.909925,Balaghat,Madhya Pradesh,550.6,10.7,5.92,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),27.106,19.086,0,0,0,2.1,19.086,0.582,1304.0,29.5,29.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18520,388500.0,2436500.0,22.029622,79.919614,Balaghat,Madhya Pradesh,549.8,10.7,5.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),26.715,18.977,0,0,0,2.27,18.977,0.583,1306.3,29.5,29.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18521,389500.0,2436500.0,22.029685,79.929302,Balaghat,Madhya Pradesh,548.9,10.7,5.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),26.325,18.921,0,0,0,2.41,18.921,0.584,1308.6,29.5,29.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18522,390500.0,2436500.0,22.029748,79.93899,Balaghat,Madhya Pradesh,547.7,10.7,5.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),25.934,18.803,0,0,0,2.52,18.917,0.586,1310.9,29.5,29.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18523,391500.0,2436500.0,22.029811,79.948679,Balaghat,Madhya Pradesh,546.5,10.7,5.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),25.543,18.605,0,0,0,2.6,18.966,0.587,1313.2,29.6,29.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18524,392500.0,2436500.0,22.029873,79.958367,Balaghat,Madhya Pradesh,545.2,10.7,5.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),25.152,18.459,0,0,0,2.63,19.067,0.588,1315.5,29.6,29.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18525,393500.0,2436500.0,22.029934,79.968055,Balaghat,Madhya Pradesh,544.0,10.7,5.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),24.761,18.367,0,0,0,2.62,19.22,0.589,1317.8,29.6,29.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18526,394500.0,2436500.0,22.029995,79.977744,Balaghat,Madhya Pradesh,542.9,10.7,5.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),24.37,18.329,0,0,0,2.57,19.423,0.59,1320.1,29.6,29.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18527,395500.0,2436500.0,22.030055,79.987432,Balaghat,Madhya Pradesh,541.9,10.7,5.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),23.979,18.346,0,0,0,2.48,19.676,0.591,1322.4,29.6,29.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18528,396500.0,2436500.0,22.030114,79.997121,Balaghat,Madhya Pradesh,541.3,10.7,5.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),23.588,18.417,0,0,0,2.35,19.975,0.592,1324.7,29.6,29.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18529,397500.0,2436500.0,22.030173,80.006809,Balaghat,Madhya Pradesh,540.9,10.7,5.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),23.197,18.541,0,0,0,2.19,20.319,0.593,1327.0,29.7,29.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18530,398500.0,2436500.0,22.030232,80.016498,Balaghat,Madhya Pradesh,540.9,10.7,5.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),22.806,18.719,0,0,0,2.02,20.705,0.594,1329.3,29.7,29.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18531,399500.0,2436500.0,22.03029,80.026186,Balaghat,Madhya Pradesh,541.3,10.7,5.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),22.415,18.947,0,0,0,1.82,21.132,0.595,1331.6,29.7,28.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18532,400500.0,2436500.0,22.030347,80.035875,Balaghat,Madhya Pradesh,542.0,10.7,5.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),22.024,19.225,0,0,0,1.62,21.597,0.596,1333.9,29.7,28.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18533,401500.0,2436500.0,22.030404,80.045564,Balaghat,Madhya Pradesh,543.2,10.7,5.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),21.633,19.55,0,0,0,1.42,22.097,0.597,1336.2,29.7,28.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18534,402500.0,2436500.0,22.03046,80.055252,Balaghat,Madhya Pradesh,544.8,10.7,5.9,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),21.242,19.92,0,0,0,1.23,22.63,0.598,1338.5,29.8,28.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18535,403500.0,2436500.0,22.030516,80.064941,Balaghat,Madhya Pradesh,546.7,10.7,5.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),20.852,20.333,0,0,0,1.05,23.194,0.599,1340.9,29.8,28.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18536,404500.0,2436500.0,22.030571,80.07463,Balaghat,Madhya Pradesh,548.9,10.7,5.91,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),20.461,20.785,0,0,0,0.88,23.787,0.601,1343.2,29.8,28.8,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18537,405500.0,2436500.0,22.030625,80.084319,Balaghat,Madhya Pradesh,551.4,10.7,5.92,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),20.07,21.275,0,0,0,0.74,24.407,0.602,1345.5,29.8,28.8,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18538,406500.0,2436500.0,22.030679,80.094008,Balaghat,Madhya Pradesh,554.2,10.7,5.92,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),19.679,21.8,0,0,0,0.62,25.051,0.603,1347.8,29.8,28.8,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_18539,407500.0,2436500.0,22.030732,80.103696,Balaghat,Madhya Pradesh,557.0,10.7,5.93,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),19.288,22.357,0,0,0,0.52,25.627,0.604,1350.1,29.9,28.7,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
