Mine_ID,Mine_Name,District,State,Mine_Type,Date,Production_Target_Tonnes,Actual_Production_Tonnes,Equipment_Availability_Pct,Equipment_Downtime_Hours,Rainfall_mm,Blasting_Delay_Days,Working_Days,Month,Quarter,Production_Lag_1,Equip_Avail_Lag_1,Downtime_Lag_1,Production_Rolling_3,Equip_Avail_Rolling_3,Downtime_Per_Working_Day,Effective_Capacity
MOIL-10,13,Jhabua,1,0,2023-06-01,7865.0,6597.0,85.2,37.6,237.6,0,25,6,2,9044.0,91.5,33.7,8781.666666666666,90.56666666666666,1.5,21.3
MOIL-10,13,Jhabua,1,0,2023-07-01,7615.0,6063.0,81.5,50.5,360.1,0,25,7,3,6597.0,85.2,37.6,8139.0,90.06666666666668,2.02,20.38
MOIL-10,13,Jhabua,1,0,2023-08-01,6945.0,5031.0,79.1,78.6,310.8,5,26,8,3,6063.0,81.5,50.5,7234.666666666667,86.06666666666668,3.02,20.57
MOIL-10,13,Jhabua,1,0,2023-09-01,7923.0,4974.0,81.8,53.8,134.8,5,24,9,3,5031.0,79.1,78.6,5897.0,81.93333333333334,2.24,19.63
MOIL-10,13,Jhabua,1,0,2023-10-01,9009.0,8357.0,88.4,34.5,90.6,0,24,10,4,4974.0,81.8,53.8,5356.0,80.8,1.44,21.22
MOIL-10,13,Jhabua,1,0,2023-11-01,9146.0,8502.0,92.1,28.5,38.8,0,24,11,4,8357.0,88.4,34.5,6120.666666666667,83.10000000000001,1.19,22.1
MOIL-10,13,Jhabua,1,0,2023-12-01,9312.0,8497.0,86.6,48.2,10.6,0,25,12,4,8502.0,92.1,28.5,7277.666666666667,87.43333333333334,1.93,21.65
MOIL-10,13,Jhabua,1,0,2024-01-01,9121.0,7785.0,89.7,35.0,5.8,0,24,1,1,8497.0,86.6,48.2,8452.0,89.03333333333332,1.46,21.53
MOIL-10,13,Jhabua,1,0,2024-02-01,9320.0,8722.0,86.9,34.3,14.6,1,24,2,1,7785.0,89.7,35.0,8261.333333333334,89.46666666666665,1.43,20.86
MOIL-10,13,Jhabua,1,0,2024-03-01,9376.0,8664.0,87.8,41.8,19.3,0,24,3,1,8722.0,86.9,34.3,8334.666666666666,87.73333333333333,1.74,21.07
MOIL-10,13,Jhabua,1,0,2024-04-01,9151.0,7421.0,89.0,37.5,24.1,0,23,4,2,8664.0,87.8,41.8,8390.333333333334,88.13333333333334,1.63,20.47
MOIL-10,13,Jhabua,1,0,2024-05-01,9284.0,8797.0,88.9,42.1,48.8,0,26,5,2,7421.0,89.0,37.5,8269.0,87.89999999999999,1.62,23.11
MOIL-10,13,Jhabua,1,0,2024-06-01,7730.0,6138.0,87.9,42.0,302.1,0,23,6,2,8797.0,88.9,42.1,8294.0,88.56666666666666,1.83,20.22
MOIL-10,13,Jhabua,1,0,2024-07-01,8159.0,7224.0,89.0,40.7,326.0,1,26,7,3,6138.0,87.9,42.0,7452.0,88.60000000000001,1.57,23.14
MOIL-10,13,Jhabua,1,0,2024-08-01,7540.0,6264.0,83.2,60.8,216.6,0,25,8,3,7224.0,89.0,40.7,7386.333333333333,88.60000000000001,2.43,20.8
MOIL-10,13,Jhabua,1,0,2024-09-01,8756.0,6021.0,92.8,21.4,204.9,3,23,9,3,6264.0,83.2,60.8,6542.0,86.7,0.93,21.34
MOIL-10,13,Jhabua,1,0,2024-10-01,8900.0,8518.0,83.8,60.3,42.9,2,26,10,4,6021.0,92.8,21.4,6503.0,88.33333333333333,2.32,21.79
MOIL-10,13,Jhabua,1,0,2024-11-01,10006.0,9205.0,91.1,22.6,40.6,0,25,11,4,8518.0,83.8,60.3,6934.333333333333,86.59999999999998,0.9,22.78
MOIL-10,13,Jhabua,1,0,2024-12-01,9195.0,8733.0,87.9,38.8,9.7,0,25,12,4,9205.0,91.1,22.6,7914.666666666667,89.23333333333333,1.55,21.98
MOIL-10,13,Jhabua,1,0,2025-01-01,9524.0,8555.0,88.3,33.0,9.0,0,25,1,1,8733.0,87.9,38.8,8818.666666666666,87.59999999999998,1.32,22.08
MOIL-10,13,Jhabua,1,0,2025-02-01,9320.0,8507.0,89.2,25.4,16.5,0,23,2,1,8555.0,88.3,33.0,8831.0,89.10000000000001,1.1,20.52
MOIL-10,13,Jhabua,1,0,2025-03-01,9280.0,8443.0,85.8,45.0,21.0,0,25,3,1,8507.0,89.2,25.4,8598.333333333334,88.46666666666665,1.8,21.45
MOIL-10,13,Jhabua,1,0,2025-04-01,10135.0,9243.0,92.8,18.5,19.0,0,23,4,2,8443.0,85.8,45.0,8501.666666666666,87.76666666666667,0.8,21.34
MOIL-10,13,Jhabua,1,0,2025-05-01,9574.0,9738.0,91.2,22.2,39.2,0,25,5,2,9243.0,92.8,18.5,8731.0,89.26666666666665,0.89,22.8
MOIL-10,13,Jhabua,1,0,2025-06-01,8471.0,7062.0,84.9,49.3,230.2,1,24,6,2,9738.0,91.2,22.2,9141.333333333334,89.93333333333334,2.05,20.38
MOIL-10,13,Jhabua,1,0,2025-07-01,7315.0,6017.0,83.8,57.1,368.0,1,26,7,3,7062.0,84.9,49.3,8681.0,89.63333333333333,2.2,21.79
MOIL-10,13,Jhabua,1,0,2025-08-01,7116.0,5714.0,88.2,28.7,276.2,2,25,8,3,6017.0,83.8,57.1,7605.666666666667,86.63333333333333,1.15,22.05
MOIL-10,13,Jhabua,1,0,2025-09-01,8099.0,6994.0,83.1,44.2,265.5,0,25,9,3,5714.0,88.2,28.7,6264.333333333333,85.63333333333334,1.77,20.78
MOIL-10,13,Jhabua,1,0,2025-10-01,8904.0,7100.0,91.8,29.4,52.0,2,25,10,4,6994.0,83.1,44.2,6241.666666666667,85.03333333333332,1.18,22.95
MOIL-10,13,Jhabua,1,0,2025-11-01,9825.0,8444.0,92.7,19.3,38.5,0,22,11,4,7100.0,91.8,29.4,6602.666666666667,87.7,0.88,20.39
MOIL-10,13,Jhabua,1,0,2025-12-01,10112.0,9315.0,86.7,49.6,9.3,1,26,12,4,8444.0,92.7,19.3,7512.666666666667,89.2,1.91,22.54
MOIL-11,10,Nagpur,2,1,2022-01-01,11102.0,9970.0,82.0,60.0,5.7,0,25,1,1,8706.142857142857,85.30285714285714,48.45428571428572,8735.166666666666,85.11571428571429,2.4,20.5
MOIL-11,10,Nagpur,2,1,2022-02-01,11001.0,9277.0,86.3,44.2,10.0,0,23,2,1,9970.0,82.0,60.0,9970.0,82.0,1.92,19.85
MOIL-11,10,Nagpur,2,1,2022-03-01,11126.0,9048.0,78.9,71.9,15.2,0,24,3,1,9277.0,86.3,44.2,9623.5,84.15,3.0,18.94
MOIL-11,10,Nagpur,2,1,2022-04-01,11080.0,9346.0,85.5,50.4,17.4,0,23,4,2,9048.0,78.9,71.9,9431.666666666666,82.39999999999999,2.19,19.66
MOIL-11,10,Nagpur,2,1,2022-05-01,10386.0,7732.0,88.0,37.9,32.8,5,24,5,2,9346.0,85.5,50.4,9223.666666666666,83.56666666666666,1.58,21.12
MOIL-11,10,Nagpur,2,1,2022-06-01,9445.0,7610.0,86.3,43.2,215.7,1,25,6,2,7732.0,88.0,37.9,8708.666666666666,84.13333333333333,1.73,21.58
MOIL-11,10,Nagpur,2,1,2022-07-01,8892.0,6839.0,80.5,61.2,279.3,0,25,7,3,7610.0,86.3,43.2,8229.333333333334,86.60000000000001,2.45,20.12
MOIL-11,10,Nagpur,2,1,2022-08-01,9109.0,7984.0,81.4,60.6,188.0,0,25,8,3,6839.0,80.5,61.2,7393.666666666667,84.93333333333334,2.42,20.35
MOIL-11,10,Nagpur,2,1,2022-09-01,9760.0,6277.0,74.5,75.4,242.1,0,23,9,3,7984.0,81.4,60.6,7477.666666666667,82.73333333333333,3.28,17.14
MOIL-11,10,Nagpur,2,1,2022-10-01,10243.0,8363.0,87.3,29.6,39.5,0,23,10,4,6277.0,74.5,75.4,7033.333333333333,78.8,1.29,20.08
MOIL-11,10,Nagpur,2,1,2022-11-01,11263.0,9551.0,86.2,54.5,21.4,0,25,11,4,8363.0,87.3,29.6,7541.333333333333,81.06666666666666,2.18,21.55
MOIL-11,10,Nagpur,2,1,2022-12-01,10841.0,10237.0,92.6,27.5,10.1,0,26,12,4,9551.0,86.2,54.5,8063.666666666667,82.66666666666667,1.06,24.08
MOIL-11,10,Nagpur,2,1,2023-01-01,10767.0,9449.0,86.0,48.5,5.6,0,23,1,1,10237.0,92.6,27.5,9383.666666666666,88.7,2.11,19.78
MOIL-11,10,Nagpur,2,1,2023-02-01,11667.0,8032.0,82.3,54.1,17.8,0,21,2,1,9449.0,86.0,48.5,9745.666666666666,88.26666666666665,2.58,17.28
MOIL-11,10,Nagpur,2,1,2023-03-01,11025.0,10181.0,91.5,28.2,14.7,0,25,3,1,8032.0,82.3,54.1,9239.333333333334,86.96666666666665,1.13,22.88
MOIL-11,10,Nagpur,2,1,2023-04-01,11945.0,11208.0,87.5,37.4,20.2,0,24,4,2,10181.0,91.5,28.2,9220.666666666666,86.60000000000001,1.56,21.0
MOIL-11,10,Nagpur,2,1,2023-05-01,11190.0,9915.0,87.6,44.0,44.2,0,25,5,2,11208.0,87.5,37.4,9807.0,87.10000000000001,1.76,21.9
MOIL-11,10,Nagpur,2,1,2023-06-01,9462.0,6005.0,77.0,81.1,204.6,0,23,6,2,9915.0,87.6,44.0,10434.666666666666,88.86666666666666,3.53,17.71
MOIL-11,10,Nagpur,2,1,2023-07-01,8528.0,6211.0,86.5,32.1,201.5,0,24,7,3,6005.0,77.0,81.1,9042.666666666666,84.03333333333332,1.34,20.76
MOIL-11,10,Nagpur,2,1,2023-08-01,8275.0,6524.0,75.2,85.7,221.9,0,26,8,3,6211.0,86.5,32.1,7377.0,83.69999999999999,3.3,19.55
MOIL-11,10,Nagpur,2,1,2023-09-01,10041.0,8191.0,84.3,50.5,153.0,0,24,9,3,6524.0,75.2,85.7,6246.666666666667,79.56666666666668,2.1,20.23
MOIL-11,10,Nagpur,2,1,2023-10-01,10155.0,8446.0,90.6,30.8,84.6,1,25,10,4,8191.0,84.3,50.5,6975.333333333333,82.0,1.23,22.65
MOIL-11,10,Nagpur,2,1,2023-11-01,10845.0,9797.0,89.1,33.0,18.9,0,25,11,4,8446.0,90.6,30.8,7720.333333333333,83.36666666666666,1.32,22.28
MOIL-11,10,Nagpur,2,1,2023-12-01,10875.0,8802.0,91.2,24.5,11.0,3,24,12,4,9797.0,89.1,33.0,8811.333333333334,88.0,1.02,21.89
MOIL-11,10,Nagpur,2,1,2024-01-01,12001.0,11660.0,89.3,41.2,10.1,0,26,1,1,8802.0,91.2,24.5,9015.0,90.3,1.58,23.22
MOIL-11,10,Nagpur,2,1,2024-02-01,11227.0,8289.0,88.4,33.8,16.8,0,22,2,1,11660.0,89.3,41.2,10086.333333333334,89.86666666666667,1.54,19.45
MOIL-11,10,Nagpur,2,1,2024-03-01,10791.0,8890.0,89.9,31.3,15.6,1,24,3,1,8289.0,88.4,33.8,9583.666666666666,89.63333333333333,1.3,21.58
MOIL-11,10,Nagpur,2,1,2024-04-01,11404.0,10288.0,83.7,63.3,20.2,0,25,4,2,8890.0,89.9,31.3,9613.0,89.2,2.53,20.92
MOIL-11,10,Nagpur,2,1,2024-05-01,12053.0,12023.0,89.0,39.2,40.2,0,26,5,2,10288.0,83.7,63.3,9155.666666666666,87.33333333333333,1.51,23.14
MOIL-11,10,Nagpur,2,1,2024-06-01,9887.0,6865.0,78.4,65.0,181.5,3,23,6,2,12023.0,89.0,39.2,10400.333333333334,87.53333333333335,2.83,18.03
MOIL-11,10,Nagpur,2,1,2024-07-01,8932.0,8114.0,86.9,51.6,114.0,0,26,7,3,6865.0,78.4,65.0,9725.333333333334,83.7,1.98,22.59
MOIL-11,10,Nagpur,2,1,2024-08-01,9274.0,7050.0,82.7,63.6,219.9,3,26,8,3,8114.0,86.9,51.6,9000.666666666666,84.76666666666667,2.45,21.5
MOIL-11,10,Nagpur,2,1,2024-09-01,10506.0,8349.0,80.0,68.4,205.2,0,24,9,3,7050.0,82.7,63.6,7343.0,82.66666666666667,2.85,19.2
MOIL-11,10,Nagpur,2,1,2024-10-01,10717.0,9868.0,90.2,35.9,78.8,0,26,10,4,8349.0,80.0,68.4,7837.666666666667,83.2,1.38,23.45
MOIL-11,10,Nagpur,2,1,2024-11-01,11324.0,8324.0,88.8,36.3,26.3,5,25,11,4,9868.0,90.2,35.9,8422.333333333334,84.3,1.45,22.2
MOIL-11,10,Nagpur,2,1,2024-12-01,11066.0,9757.0,84.3,39.2,13.2,0,24,12,4,8324.0,88.8,36.3,8847.0,86.33333333333333,1.63,20.23
MOIL-11,10,Nagpur,2,1,2025-01-01,11477.0,11503.0,89.9,26.5,7.7,0,26,1,1,9757.0,84.3,39.2,9316.333333333334,87.76666666666665,1.02,23.37
MOIL-11,10,Nagpur,2,1,2025-02-01,11884.0,9127.0,88.7,25.8,7.3,0,23,2,1,11503.0,89.9,26.5,9861.333333333334,87.66666666666667,1.12,20.4
MOIL-11,10,Nagpur,2,1,2025-03-01,12039.0,10905.0,86.0,36.3,15.8,0,24,3,1,9127.0,88.7,25.8,10129.0,87.63333333333333,1.51,20.64
MOIL-11,10,Nagpur,2,1,2025-04-01,11220.0,10819.0,83.5,53.1,17.0,0,24,4,2,10905.0,86.0,36.3,10511.666666666666,88.2,2.21,20.04
MOIL-11,10,Nagpur,2,1,2025-05-01,11282.0,10313.0,88.9,30.0,25.7,3,26,5,2,10819.0,83.5,53.1,10283.666666666666,86.06666666666666,1.15,23.11
MOIL-11,10,Nagpur,2,1,2025-06-01,10430.0,7702.0,82.6,39.9,237.8,0,23,6,2,10313.0,88.9,30.0,10679.0,86.13333333333334,1.73,19.0
MOIL-11,10,Nagpur,2,1,2025-07-01,9152.0,7394.0,80.9,53.0,294.0,0,26,7,3,7702.0,82.6,39.9,9611.333333333334,85.0,2.04,21.03
MOIL-11,10,Nagpur,2,1,2025-08-01,9012.0,6715.0,80.6,51.6,222.4,3,24,8,3,7394.0,80.9,53.0,8469.666666666666,84.13333333333334,2.15,19.34
MOIL-11,10,Nagpur,2,1,2025-09-01,9738.0,7925.0,79.0,55.5,86.9,0,23,9,3,6715.0,80.6,51.6,7270.333333333333,81.36666666666666,2.41,18.17
MOIL-11,10,Nagpur,2,1,2025-10-01,11165.0,10754.0,89.1,30.3,60.2,0,26,10,4,7925.0,79.0,55.5,7344.666666666667,80.16666666666667,1.17,23.17
MOIL-11,10,Nagpur,2,1,2025-11-01,12108.0,10435.0,85.2,36.2,19.2,1,24,11,4,10754.0,89.1,30.3,8464.666666666666,82.89999999999999,1.51,20.45
MOIL-11,10,Nagpur,2,1,2025-12-01,11244.0,11689.0,91.0,30.5,7.8,0,26,12,4,10435.0,85.2,36.2,9704.666666666666,84.43333333333334,1.17,23.66
MOIL-12,8,Nagpur,2,0,2022-01-01,14458.0,13627.0,88.3,35.6,7.9,0,23,1,1,11868.028571428571,87.52,39.005714285714284,11900.661904761906,87.50333333333333,1.55,20.31
MOIL-12,8,Nagpur,2,0,2022-02-01,14037.0,10906.0,90.4,26.6,10.1,0,23,2,1,13627.0,88.3,35.6,13627.0,88.3,1.16,20.79
MOIL-12,8,Nagpur,2,0,2022-03-01,14098.0,14737.0,91.8,21.4,16.4,0,26,3,1,10906.0,90.4,26.6,12266.5,89.35,0.82,23.87
MOIL-12,8,Nagpur,2,0,2022-04-01,13401.0,12907.0,94.3,15.0,15.2,0,25,4,2,14737.0,91.8,21.4,13090.0,90.16666666666667,0.6,23.58
MOIL-12,8,Nagpur,2,0,2022-05-01,13712.0,13057.0,90.7,35.9,27.2,0,25,5,2,12907.0,94.3,15.0,12850.0,92.16666666666667,1.44,22.68
MOIL-12,8,Nagpur,2,0,2022-06-01,12194.0,10173.0,80.3,55.8,180.6,0,25,6,2,13057.0,90.7,35.9,13567.0,92.26666666666667,2.23,20.08
MOIL-12,8,Nagpur,2,0,2022-07-01,11058.0,9302.0,86.5,53.7,282.0,0,25,7,3,10173.0,80.3,55.8,12045.666666666666,88.43333333333334,2.15,21.62
MOIL-12,8,Nagpur,2,0,2022-08-01,11701.0,9585.0,84.0,54.3,196.0,0,24,8,3,9302.0,86.5,53.7,10844.0,85.83333333333333,2.26,20.16
MOIL-12,8,Nagpur,2,0,2022-09-01,12897.0,10522.0,80.2,60.1,180.6,0,24,9,3,9585.0,84.0,54.3,9686.666666666666,83.60000000000001,2.5,19.25
MOIL-12,8,Nagpur,2,0,2022-10-01,14069.0,12156.0,86.5,34.1,80.2,1,24,10,4,10522.0,80.2,60.1,9803.0,83.56666666666666,1.42,20.76
MOIL-12,8,Nagpur,2,0,2022-11-01,14606.0,12796.0,93.4,16.9,19.5,0,24,11,4,12156.0,86.5,34.1,10754.333333333334,83.56666666666666,0.7,22.42
MOIL-12,8,Nagpur,2,0,2022-12-01,13956.0,13074.0,90.0,35.5,15.7,0,25,12,4,12796.0,93.4,16.9,11824.666666666666,86.7,1.42,22.5
MOIL-12,8,Nagpur,2,0,2023-01-01,13631.0,12594.0,91.2,30.0,5.3,0,25,1,1,13074.0,90.0,35.5,12675.333333333334,89.96666666666665,1.2,22.8
MOIL-12,8,Nagpur,2,0,2023-02-01,13767.0,10293.0,91.6,23.0,17.8,0,23,2,1,12594.0,91.2,30.0,12821.333333333334,91.53333333333335,1.0,21.07
MOIL-12,8,Nagpur,2,0,2023-03-01,14398.0,12885.0,88.8,35.7,21.6,2,25,3,1,10293.0,91.6,23.0,11987.0,90.93333333333334,1.43,22.2
MOIL-12,8,Nagpur,2,0,2023-04-01,14332.0,12608.0,86.8,36.4,23.1,2,23,4,2,12885.0,88.8,35.7,11924.0,90.53333333333335,1.58,19.96
MOIL-12,8,Nagpur,2,0,2023-05-01,13920.0,12482.0,86.5,45.8,32.2,0,24,5,2,12608.0,86.8,36.4,11928.666666666666,89.06666666666666,1.91,20.76
MOIL-12,8,Nagpur,2,0,2023-06-01,12874.0,11093.0,82.7,58.9,223.1,0,24,6,2,12482.0,86.5,45.8,12658.333333333334,87.36666666666666,2.45,19.85
MOIL-12,8,Nagpur,2,0,2023-07-01,10988.0,9033.0,80.3,59.6,263.8,0,25,7,3,11093.0,82.7,58.9,12061.0,85.33333333333333,2.38,20.08
MOIL-12,8,Nagpur,2,0,2023-08-01,10900.0,9987.0,83.1,42.4,155.7,0,26,8,3,9033.0,80.3,59.6,10869.333333333334,83.16666666666667,1.63,21.61
MOIL-12,8,Nagpur,2,0,2023-09-01,12399.0,10074.0,87.7,35.6,214.2,3,25,9,3,9987.0,83.1,42.4,10037.666666666666,82.03333333333332,1.42,21.92
MOIL-12,8,Nagpur,2,0,2023-10-01,13796.0,12778.0,91.5,23.1,57.1,0,25,10,4,10074.0,87.7,35.6,9698.0,83.7,0.92,22.88
MOIL-12,8,Nagpur,2,0,2023-11-01,14296.0,13284.0,93.6,14.9,39.9,0,24,11,4,12778.0,91.5,23.1,10946.333333333334,87.43333333333334,0.62,22.46
MOIL-12,8,Nagpur,2,0,2023-12-01,15167.0,13919.0,83.9,51.5,11.3,3,25,12,4,13284.0,93.6,14.9,12045.333333333334,90.93333333333332,2.06,20.98
MOIL-12,8,Nagpur,2,0,2024-01-01,14228.0,14420.0,87.1,50.9,8.8,0,26,1,1,13919.0,83.9,51.5,13327.0,89.66666666666667,1.96,22.65
MOIL-12,8,Nagpur,2,0,2024-02-01,14734.0,12749.0,90.0,28.8,10.1,0,23,2,1,14420.0,87.1,50.9,13874.333333333334,88.2,1.25,20.7
MOIL-12,8,Nagpur,2,0,2024-03-01,14806.0,12340.0,87.5,43.4,14.4,1,23,3,1,12749.0,90.0,28.8,13696.0,87.0,1.89,20.12
MOIL-12,8,Nagpur,2,0,2024-04-01,14312.0,13338.0,93.6,17.0,21.5,0,24,4,2,12340.0,87.5,43.4,13169.666666666666,88.2,0.71,22.46
MOIL-12,8,Nagpur,2,0,2024-05-01,14390.0,14693.0,90.7,25.7,26.3,0,26,5,2,13338.0,93.6,17.0,12809.0,90.36666666666667,0.99,23.58
MOIL-12,8,Nagpur,2,0,2024-06-01,13318.0,11249.0,85.0,43.5,180.9,0,23,6,2,14693.0,90.7,25.7,13457.0,90.60000000000001,1.89,19.55
MOIL-12,8,Nagpur,2,0,2024-07-01,11340.0,8994.0,79.5,75.2,272.9,0,25,7,3,11249.0,85.0,43.5,13093.333333333334,89.76666666666667,3.01,19.88
MOIL-12,8,Nagpur,2,0,2024-08-01,10829.0,8992.0,86.2,47.1,277.2,2,26,8,3,8994.0,79.5,75.2,11645.333333333334,85.06666666666666,1.81,22.41
MOIL-12,8,Nagpur,2,0,2024-09-01,12529.0,10031.0,81.2,61.1,177.5,2,23,9,3,8992.0,86.2,47.1,9745.0,83.56666666666668,2.66,18.68
MOIL-12,8,Nagpur,2,0,2024-10-01,14006.0,13312.0,88.9,43.9,51.9,0,26,10,4,10031.0,81.2,61.1,9339.0,82.3,1.69,23.11
MOIL-12,8,Nagpur,2,0,2024-11-01,14534.0,11391.0,89.4,26.8,24.0,4,25,11,4,13312.0,88.9,43.9,10778.333333333334,85.43333333333334,1.07,22.35
MOIL-12,8,Nagpur,2,0,2024-12-01,14062.0,13002.0,92.6,17.6,10.8,1,24,12,4,11391.0,89.4,26.8,11578.0,86.5,0.73,22.22
MOIL-12,8,Nagpur,2,0,2025-01-01,14757.0,14488.0,87.7,46.2,7.1,0,26,1,1,13002.0,92.6,17.6,12568.333333333334,90.30000000000001,1.78,22.8
MOIL-12,8,Nagpur,2,0,2025-02-01,14719.0,12628.0,87.6,43.4,13.6,0,23,2,1,14488.0,87.7,46.2,12960.333333333334,89.89999999999999,1.89,20.15
MOIL-12,8,Nagpur,2,0,2025-03-01,15206.0,14089.0,90.4,30.1,17.0,1,24,3,1,12628.0,87.6,43.4,13372.666666666666,89.3,1.25,21.7
MOIL-12,8,Nagpur,2,0,2025-04-01,14273.0,13781.0,87.9,34.0,21.3,0,25,4,2,14089.0,90.4,30.1,13735.0,88.56666666666666,1.36,21.98
MOIL-12,8,Nagpur,2,0,2025-05-01,14317.0,14108.0,90.5,30.6,30.3,0,25,5,2,13781.0,87.9,34.0,13499.333333333334,88.63333333333333,1.22,22.62
MOIL-12,8,Nagpur,2,0,2025-06-01,13317.0,11939.0,88.2,32.6,104.2,1,24,6,2,14108.0,90.5,30.6,13992.666666666666,89.60000000000001,1.36,21.17
MOIL-12,8,Nagpur,2,0,2025-07-01,11548.0,10257.0,87.0,50.7,292.0,1,26,7,3,11939.0,88.2,32.6,13276.0,88.86666666666667,1.95,22.62
MOIL-12,8,Nagpur,2,0,2025-08-01,11163.0,8192.0,82.7,39.5,276.5,0,23,8,3,10257.0,87.0,50.7,12101.333333333334,88.56666666666666,1.72,19.02
MOIL-12,8,Nagpur,2,0,2025-09-01,12681.0,10039.0,87.0,39.0,221.9,3,25,9,3,8192.0,82.7,39.5,10129.333333333334,85.96666666666665,1.56,21.75
MOIL-12,8,Nagpur,2,0,2025-10-01,13316.0,12336.0,94.0,24.1,51.6,0,26,10,4,10039.0,87.0,39.0,9496.0,85.56666666666668,0.93,24.44
MOIL-12,8,Nagpur,2,0,2025-11-01,14881.0,12234.0,93.9,20.6,33.4,0,22,11,4,12336.0,94.0,24.1,10189.0,87.90000000000002,0.94,20.66
MOIL-12,8,Nagpur,2,0,2025-12-01,15210.0,14522.0,92.0,21.1,13.5,0,26,12,4,12234.0,93.9,20.6,11536.333333333334,91.63333333333333,0.81,23.92
MOIL-13,4,Vizianagaram,0,0,2022-01-01,8901.0,7988.0,83.4,55.2,8.7,0,24,1,1,7753.542857142857,87.50857142857143,39.48,7722.25238095238,87.33666666666666,2.3,20.02
MOIL-13,4,Vizianagaram,0,0,2022-02-01,8840.0,8011.0,89.1,31.3,13.3,0,21,2,1,7988.0,83.4,55.2,7988.0,83.4,1.49,18.71
MOIL-13,4,Vizianagaram,0,0,2022-03-01,9413.0,9226.0,86.0,38.0,10.4,0,25,3,1,8011.0,89.1,31.3,7999.5,86.25,1.52,21.5
MOIL-13,4,Vizianagaram,0,0,2022-04-01,8981.0,7332.0,91.4,24.7,11.1,2,23,4,2,9226.0,86.0,38.0,8408.333333333334,86.16666666666667,1.07,21.02
MOIL-13,4,Vizianagaram,0,0,2022-05-01,8920.0,8989.0,92.5,26.7,27.3,0,25,5,2,7332.0,91.4,24.7,8189.666666666667,88.83333333333333,1.07,23.12
MOIL-13,4,Vizianagaram,0,0,2022-06-01,7314.0,5636.0,86.4,50.2,203.1,2,25,6,2,8989.0,92.5,26.7,8515.666666666666,89.96666666666665,2.01,21.6
MOIL-13,4,Vizianagaram,0,0,2022-07-01,8014.0,6625.0,84.6,36.2,246.6,0,24,7,3,5636.0,86.4,50.2,7319.0,90.10000000000001,1.51,20.3
MOIL-13,4,Vizianagaram,0,0,2022-08-01,8040.0,6849.0,88.9,32.2,252.3,0,26,8,3,6625.0,84.6,36.2,7083.333333333333,87.83333333333333,1.24,23.11
MOIL-13,4,Vizianagaram,0,0,2022-09-01,8352.0,6958.0,81.3,66.8,121.9,1,24,9,3,6849.0,88.9,32.2,6370.0,86.63333333333333,2.78,19.51
MOIL-13,4,Vizianagaram,0,0,2022-10-01,9101.0,7883.0,83.7,61.2,55.6,0,24,10,4,6958.0,81.3,66.8,6810.666666666667,84.93333333333334,2.55,20.09
MOIL-13,4,Vizianagaram,0,0,2022-11-01,9133.0,8370.0,85.0,42.8,8.1,2,24,11,4,7883.0,83.7,61.2,7230.0,84.63333333333334,1.78,20.4
MOIL-13,4,Vizianagaram,0,0,2022-12-01,9243.0,8874.0,90.7,29.0,9.6,1,24,12,4,8370.0,85.0,42.8,7737.0,83.33333333333333,1.21,21.77
MOIL-13,4,Vizianagaram,0,0,2023-01-01,9404.0,9052.0,92.9,17.3,5.3,0,24,1,1,8874.0,90.7,29.0,8375.666666666666,86.46666666666665,0.72,22.3
MOIL-13,4,Vizianagaram,0,0,2023-02-01,9130.0,8120.0,93.4,21.2,5.6,0,23,2,1,9052.0,92.9,17.3,8765.333333333334,89.53333333333335,0.92,21.48
MOIL-13,4,Vizianagaram,0,0,2023-03-01,9143.0,8712.0,92.2,26.1,11.7,0,26,3,1,8120.0,93.4,21.2,8682.0,92.33333333333333,1.0,23.97
MOIL-13,4,Vizianagaram,0,0,2023-04-01,9125.0,8440.0,92.2,27.1,15.1,0,24,4,2,8712.0,92.2,26.1,8628.0,92.83333333333333,1.13,22.13
MOIL-13,4,Vizianagaram,0,0,2023-05-01,9345.0,8973.0,85.1,60.7,26.5,0,26,5,2,8440.0,92.2,27.1,8424.0,92.60000000000001,2.33,22.13
MOIL-13,4,Vizianagaram,0,0,2023-06-01,8138.0,6656.0,79.0,49.1,156.3,0,24,6,2,8973.0,85.1,60.7,8708.333333333334,89.83333333333333,2.05,18.96
MOIL-13,4,Vizianagaram,0,0,2023-07-01,6852.0,5663.0,85.8,53.2,237.0,0,25,7,3,6656.0,79.0,49.1,8023.0,85.43333333333334,2.13,21.45
MOIL-13,4,Vizianagaram,0,0,2023-08-01,7120.0,6708.0,83.0,61.8,154.2,0,26,8,3,5663.0,85.8,53.2,7097.333333333333,83.3,2.38,21.58
MOIL-13,4,Vizianagaram,0,0,2023-09-01,8145.0,6692.0,83.4,52.7,130.5,0,23,9,3,6708.0,83.0,61.8,6342.333333333333,82.60000000000001,2.29,19.18
MOIL-13,4,Vizianagaram,0,0,2023-10-01,8743.0,7868.0,86.8,44.2,66.4,0,25,10,4,6692.0,83.4,52.7,6354.333333333333,84.06666666666668,1.77,21.7
MOIL-13,4,Vizianagaram,0,0,2023-11-01,8807.0,7847.0,84.3,50.7,14.7,0,24,11,4,7868.0,86.8,44.2,7089.333333333333,84.39999999999999,2.11,20.23
